"Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"steer",305,237,260,210,5.98,2.4857,2.83,2.3766,5,483.162619389682,753.870588235294,1.7,4,2.3766
"vault",614,237,588,231,12.04,2.7889,2.83,2.3766,5,569.919804054592,721.011764705882,1.85,2,2.3766
"cloth",311,236,304,230,6.1,2.4942,2.81,2.3747,5,567.097247053501,769.180392156863,1.75,2,2.3747
"feast",342,236,304,209,6.71,2.5353,2.81,2.3747,5,509.531999760554,783.156862745098,1.65,3,2.3747
"scent",304,236,291,228,5.96,2.4843,2.81,2.3747,5,473.947896214115,768.250980392157,1.6,4,2.3747
"cycle",300,235,271,218,5.88,2.4786,2.8,2.3729,5,603.584517918428,762.470588235294,2,1,2.3729
"diary",458,235,398,213,8.98,2.6618,2.8,2.3729,5,585.390405592358,804.690196078431,1.95,1,2.3729
"Donna",1136,235,42,30,22.27,3.0558,2.8,2.3729,5,478.905394817355,857.760784313725,1.8,3,2.3729
"jolly",382,235,291,185,7.49,2.5832,2.8,2.3729,5,727.194368398648,754.282352941176,1.5,10,2.3729
"lasts",252,235,247,230,4.94,2.4031,2.8,2.3729,5,513.762864155159,752.01568627451,1.55,6,2.3729
"topic",271,235,269,233,5.31,2.4346,2.8,2.3729,5,563.840247292946,784.874509803922,1.8,2,2.3729
"clues",320,234,307,228,6.27,2.5065,2.79,2.3711,5,496.263441482426,747.098039215686,1.7,4,2.3711
"Annie",1769,233,6,1,34.69,3.248,2.78,2.3692,5,524.70098504802,819.18431372549,1.95,0,2.3692
"boobs",374,233,346,223,7.33,2.574,2.78,2.3692,5,489.189052730995,870.356862745098,1.55,7,2.3692
"butts",292,232,272,226,5.73,2.4669,2.77,2.3674,5,500.816266927394,791.364705882353,1.75,3,2.3674
"Rocky",807,232,86,79,15.82,2.9074,2.77,2.3674,5,588.174168595524,886.976470588235,1.8,3,2.3674
"bites",280,231,274,229,5.49,2.4487,2.75,2.3655,5,498.75054473621,784.756862745098,1.45,8,2.3655
"greet",268,231,255,222,5.25,2.4298,2.75,2.3655,5,538.393352089817,811.960784313726,1.7,4,2.3655
"pains",269,231,259,224,5.27,2.4314,2.75,2.3655,5,504.148063825257,822.556862745098,1.35,7,2.3655
"whale",574,231,459,209,11.25,2.7597,2.75,2.3655,5,569.388527283368,828.113725490196,1.7,3,2.3655
"meter",317,230,278,224,6.22,2.5024,2.74,2.3636,5,520.182380211242,806.486274509804,1.65,4,2.3636
"waits",307,230,290,217,6.02,2.4886,2.74,2.3636,5,519.175622555669,768.188235294118,1.4,8,2.3636
"dried",258,229,240,215,5.06,2.4133,2.73,2.3617,5,560.793438555882,829.137254901961,1.65,6,2.3617
"ropes",303,229,295,224,5.94,2.4829,2.73,2.3617,5,492.995300901906,822.41568627451,1.4,9,2.3617
"siren",334,229,260,189,6.55,2.525,2.73,2.3617,5,488.81875581983,740.356862745098,1.8,2,2.3617
"debts",311,228,307,227,6.1,2.4942,2.72,2.3598,5,509.149789155823,863.317647058824,1.8,1,2.3598
"dudes",345,228,299,209,6.76,2.5391,2.72,2.3598,5,493.457109505944,878.207843137255,1.75,2,2.3598
"Ralph",783,228,0,0,15.35,2.8943,2.72,2.3598,5,608.196724266367,918.705882352941,2.6,0,2.3598
"repay",265,228,258,225,5.2,2.4249,2.72,2.3598,5,563.747591587516,848.670588235294,1.75,2,2.3598
"noted",245,227,199,188,4.8,2.3909,2.71,2.3579,5,502.355889669299,830.572549019608,1.75,4,2.3579
"races",348,227,328,216,6.82,2.5428,2.71,2.3579,5,436.642169500092,756.623529411765,1.05,13,2.3579
"erase",317,226,288,211,6.22,2.5024,2.69,2.356,5,468.678845744538,773.529411764706,1.7,1,2.356
"fails",261,226,258,223,5.12,2.4183,2.69,2.356,5,567.642092345756,739.788235294118,1.15,14,2.356
"psych",344,226,189,153,6.75,2.5378,2.69,2.356,5,598.112716497724,883.564705882353,1.9,0,2.356
"snuck",236,226,230,221,4.63,2.3747,2.69,2.356,5,492.165423550694,802.603921568627,1.8,3,2.356
"noses",243,225,239,222,4.76,2.3874,2.68,2.3541,5,428.727530130096,796.596078431373,1.3,10,2.3541
"stray",272,225,256,216,5.33,2.4362,2.68,2.3541,5,547.230745337483,773.050980392157,1.6,3,2.3541
"laser",433,224,380,205,8.49,2.6375,2.67,2.3522,5,512.724490515337,746.580392156863,1.6,7,2.3522
"spark",320,224,286,208,6.27,2.5065,2.67,2.3522,5,557.62929935882,851.854901960784,1.7,4,2.3522
"Peggy",867,223,0,0,17,2.9385,2.66,2.3502,5,656.270135286135,955.686274509804,1.85,2,2.3502
"urine",332,223,308,207,6.51,2.5224,2.66,2.3502,5,504.259537207011,734.976470588235,1.85,2,2.3502
"stamp",302,222,275,206,5.92,2.4814,2.65,2.3483,5,574.887127863356,884.254901960784,1.75,3,2.3483
"vomit",272,222,238,208,5.33,2.4362,2.65,2.3483,5,601.303722696676,767.235294117647,1.9,0,2.3483
"noisy",257,221,225,195,5.04,2.4116,2.63,2.3464,5,540.007379546118,784.129411764706,1.9,1,2.3464
"sadly",240,221,130,123,4.71,2.382,2.63,2.3464,5,597.714588155478,836.623529411765,1.9,2,2.3464
"click",327,220,239,168,6.41,2.5159,2.62,2.3444,5,582.976124058849,735.152941176471,1.4,10,2.3444
"motto",260,220,259,219,5.1,2.4166,2.62,2.3444,5,552.548027908584,811.066666666667,1.95,1,2.3444
"Romeo",504,220,1,1,9.88,2.7033,2.62,2.3444,5,537.757064277541,905.737254901961,1.85,0,2.3444
"Satan",409,220,13,6,8.02,2.6128,2.62,2.3444,5,495.797737914704,838.141176470588,1.9,2,2.3444
"waist",262,220,254,216,5.14,2.42,2.62,2.3444,5,535.917595844307,768.188235294118,1.75,2,2.3444
"coats",300,219,284,212,5.88,2.4786,2.61,2.3424,5,459.895391358713,763.847058823529,1.35,8,2.3424
"jumps",253,218,247,212,4.96,2.4048,2.6,2.3404,5,638.040071700321,879.403921568627,1.55,8,2.3404
"Laura",1448,218,2,2,28.39,3.1611,2.6,2.3404,5,500.980302365178,773.639215686274,1.9,1,2.3404
"drums",367,217,318,203,7.2,2.5658,2.59,2.3385,5,544.257754675817,854.38431372549,1.85,2,2.3385
"fleet",540,217,454,192,10.59,2.7332,2.59,2.3385,5,568.100232128128,759.494117647059,1.65,4,2.3385
"strap",263,217,221,190,5.16,2.4216,2.59,2.3385,5,536.632610344001,807.690196078431,1.55,6,2.3385
"swept",243,217,238,214,4.76,2.3874,2.59,2.3385,5,569.936815255273,854.650980392157,1.8,3,2.3385
"Terry",1123,217,11,9,22.02,3.0508,2.59,2.3385,5,606.988057706121,798.16862745098,1.5,10,2.3385
"robot",621,216,521,200,12.18,2.7938,2.58,2.3365,5,523.741467129591,790.454901960784,1.9,0,2.3365
"scrub",318,216,234,191,6.24,2.5038,2.58,2.3365,5,505.458362598769,783.105882352941,1.85,2,2.3365
"Swiss",321,216,16,15,6.29,2.5079,2.58,2.3365,5,551.168707930932,827.388235294118,1.95,1,2.3365
"bluff",317,215,257,198,6.22,2.5024,2.56,2.3345,5,635.668904807511,805.396078431373,1.8,1,2.3345
"Simon",1268,215,2,2,24.86,3.1035,2.56,2.3345,5,571.75662928672,864.972549019608,1.85,1,2.3345
"blink",258,214,229,194,5.06,2.4133,2.55,2.3324,5,599.391271583259,809.309803921569,1.55,7,2.3324
"Brace",319,214,142,119,6.25,2.5051,2.55,2.3324,5,485.190135552184,828.56862745098,1.7,5,2.3324
"Elvis",537,214,0,0,10.53,2.7308,2.55,2.3324,5,602.607432756004,765.737254901961,2.25,0,2.3324
"bonds",340,212,300,194,6.67,2.5328,2.53,2.3284,5,489.633574773191,882.094117647059,1.45,7,2.3284
"peach",324,212,246,185,6.35,2.5119,2.53,2.3284,5,506.078365525313,871.105882352941,1.55,7,2.3284
"masks",289,211,260,200,5.67,2.4624,2.52,2.3263,5,519.825710351982,871.313725490196,1.65,4,2.3263
"tubes",337,211,324,207,6.61,2.5289,2.52,2.3263,5,480.761831883362,809.878431372549,1.55,7,2.3263
"queer",296,210,257,185,5.8,2.4728,2.5,2.3243,5,509.945984648946,819.070588235294,1.9,1,2.3243
"scoop",289,210,245,195,5.67,2.4624,2.5,2.3243,5,505.433802245456,831.247058823529,1.7,5,2.3243
"towns",291,210,263,206,5.71,2.4654,2.5,2.3243,5,505.813565195411,802.239215686275,1.7,3,2.3243
"rider",393,209,225,109,7.71,2.5955,2.49,2.3222,5,542.919210764359,757.129411764706,1.5,8,2.3222
"Sixty",277,209,122,94,5.43,2.444,2.49,2.3222,5,613.792387660626,805.152941176471,2,0,2.3222
"Alpha",414,208,87,66,8.12,2.618,2.48,2.3201,5,617.687937983876,904.172549019608,2.25,1,2.3201
"globe",266,208,200,166,5.22,2.4265,2.48,2.3201,5,596.122871604542,866.701960784314,1.75,2,2.3201
"rally",368,207,343,196,7.22,2.567,2.47,2.3181,5,636.957713438156,742.098039215686,1.5,7,2.3181
"Roman",534,207,14,10,10.47,2.7284,2.47,2.3181,5,538.220977332587,912.43137254902,1.5,5,2.3181
"tails",290,207,204,169,5.69,2.4639,2.47,2.3181,5,542.242786734774,721.513725490196,1.25,12,2.3181
"craft",289,206,279,198,5.67,2.4624,2.46,2.316,5,546.146158911325,742.301960784314,1.7,3,2.316
"crank",272,206,202,158,5.33,2.4362,2.46,2.316,5,513.099948785483,789.611764705882,1.55,6,2.316
"maker",251,206,221,182,4.92,2.4014,2.46,2.316,5,537.790746135631,851.796078431373,1.5,7,2.316
"Patty",564,206,36,22,11.06,2.752,2.46,2.316,5,586.512180408119,812.486274509804,1.6,8,2.316
"stash",257,206,244,201,5.04,2.4116,2.46,2.316,5,500.136924335541,807.960784313726,1.8,3,2.316
"fuzzy",297,205,222,180,5.82,2.4742,2.44,2.3139,5,560.367482773298,774.874509803922,1.75,4,2.3139
"pause",275,205,240,186,5.39,2.4409,2.44,2.3139,5,487.317301859684,844.772549019608,1.65,4,2.3139
"shaft",393,204,253,178,7.71,2.5955,2.43,2.3118,5,542.799283661903,812.152941176471,1.75,3,2.3118
"swamp",458,204,363,159,8.98,2.6618,2.43,2.3118,5,595.96949144651,922.494117647059,1.7,2,2.3118
"wheat",293,203,224,167,5.75,2.4683,2.42,2.3096,5,532.521005267778,836.549019607843,1.85,1,2.3096
"blunt",250,202,203,174,4.9,2.3997,2.41,2.3075,5,557.581848112378,790.266666666667,1.85,2,2.3075
"chili",382,202,225,154,7.49,2.5832,2.41,2.3075,5,619.606280761964,720.470588235294,1.85,2,2.3075
"flood",291,202,225,176,5.71,2.4654,2.41,2.3075,5,604.373409024395,816.349019607843,1.75,2,2.3075
"grasp",233,202,223,199,4.57,2.3692,2.41,2.3075,5,571.461157448053,879.862745098039,1.8,1,2.3075
"hairs",265,202,260,200,5.2,2.4249,2.41,2.3075,5,489.184450075822,767.592156862745,1.55,6,2.3075
"rains",266,202,235,187,5.22,2.4265,2.41,2.3075,5,476.260258200972,741.501960784314,1.35,8,2.3075
"dared",228,201,225,199,4.47,2.3598,2.4,2.3054,5,512.707206613988,865.21568627451,1.45,7,2.3054
"Dodge",396,201,102,79,7.76,2.5988,2.4,2.3054,5,567.475211509297,948.090196078431,1.8,3,2.3054
"lease",320,201,315,200,6.27,2.5065,2.4,2.3054,5,499.546901189239,774.960784313726,1.4,7,2.3054
"sheer",233,201,177,166,4.57,2.3692,2.4,2.3054,5,478.451312288822,801.380392156863,1.65,6,2.3054
"chops",277,200,268,197,5.43,2.444,2.38,2.3032,5,519.478932210603,862.886274509804,1.65,4,2.3032
"ducks",432,200,270,186,8.47,2.6365,2.38,2.3032,5,511.934681538828,843.325490196078,1.3,13,2.3032
"irony",233,200,219,192,4.57,2.3692,2.38,2.3032,5,578.632519887194,760.180392156863,1.85,2,2.3032
"vague",231,200,223,197,4.53,2.3655,2.38,2.3032,5,536.172481842125,820.133333333333,1.8,3,2.3032
"alter",244,199,218,185,4.78,2.3892,2.37,2.301,5,542.286198020591,732.498039215686,1.5,4,2.301
"dolls",289,199,255,176,5.67,2.4624,2.37,2.301,5,586.80768284247,787.850980392157,1.6,7,2.301
"worms",321,199,284,183,6.29,2.5079,2.37,2.301,5,544.280815840582,837.650980392157,1.6,7,2.301
"cuffs",266,198,244,191,5.22,2.4265,2.36,2.2989,5,538.948042541302,773.56862745098,1.65,5,2.2989
"Allen",609,197,6,4,11.94,2.7853,2.35,2.2967,5,600.230670843641,797.313725490196,1.8,4,2.2967
"armor",372,197,351,190,7.29,2.5717,2.35,2.2967,5,545.187753079521,795.121568627451,1.85,1,2.2967
"arrow",400,197,287,177,7.84,2.6031,2.35,2.2967,5,544.06154721047,766.662745098039,1.6,1,2.2967
"gasps",470,197,330,137,9.22,2.673,2.35,2.2967,5,533.14774855668,903.811764705882,1.7,2,2.2967
"shops",229,197,215,188,4.49,2.3617,2.35,2.2967,5,514.723859978182,875.360784313726,1.55,7,2.2967
"yacht",419,197,388,176,8.22,2.6232,2.35,2.2967,5,565.284834517253,817.952941176471,1.95,0,2.2967
"brake",305,196,252,173,5.98,2.4857,2.34,2.2945,5,524.0715333759,841.050980392157,1.6,3,2.2945
"crook",289,196,265,186,5.67,2.4624,2.34,2.2945,5,522.94728962141,780.274509803922,1.7,4,2.2945
"flown",232,196,228,192,4.55,2.3674,2.34,2.2945,5,613.337135844838,797.996078431373,1.75,4,2.2945
"jerks",223,196,203,179,4.37,2.3502,2.34,2.2945,5,582.18671814723,785.627450980392,1.85,2,2.2945
"Missy",413,196,166,139,8.1,2.617,2.34,2.2945,5,604.810831537499,852.18431372549,1.75,4,2.2945
"quest",327,196,264,171,6.41,2.5159,2.34,2.2945,5,527.726331577406,824.505882352941,1.85,1,2.2945
"shack",288,196,232,160,5.65,2.4609,2.34,2.2945,5,506.434136137493,839.650980392157,1.4,9,2.2945
"torch",254,196,220,176,4.98,2.4065,2.34,2.2945,5,506.925872642136,767.749019607843,1.85,2,2.2945
"Asian",276,195,13,11,5.41,2.4425,2.32,2.2923,5,523.285727113096,812.992156862745,1.9,0,2.2923
"belts",254,195,247,191,4.98,2.4065,2.32,2.2923,5,526.246918482452,792.741176470588,1.45,9,2.2923
"rehab",331,195,317,188,6.49,2.5211,2.32,2.2923,5,514.414507010401,844.396078431373,1.95,0,2.2923
"utter",257,195,183,168,5.04,2.4116,2.32,2.2923,5,511.111371617846,729.976470588235,1.45,2,2.2923
"boost",230,194,207,181,4.51,2.3636,2.31,2.29,5,498.88044204113,814.403921568627,1.75,2,2.29
"Logan",1404,193,3,3,27.53,3.1477,2.3,2.2878,5,544.868596190171,864.607843137255,1.8,4,2.2878
"ridge",361,193,191,137,7.08,2.5587,2.3,2.2878,5,586.797513102933,839.16862745098,1.65,2,2.2878
"scope",286,193,270,182,5.61,2.4579,2.3,2.2878,5,502.124148641816,833.890196078431,1.65,4,2.2878
"cakes",291,192,268,182,5.71,2.4654,2.29,2.2856,5,462.794280602334,810.654901960784,1,19,2.2856
"greed",245,192,212,173,4.8,2.3909,2.29,2.2856,5,555.163143507062,874.101960784314,1.55,7,2.2856
"mines",316,192,295,179,6.2,2.5011,2.29,2.2856,5,508.113956288076,816.921568627451,1,22,2.2856
"tribe",325,192,321,191,6.37,2.5132,2.29,2.2856,5,547.676855694787,760.807843137255,1.7,5,2.2856
"deeds",417,191,263,186,8.18,2.6212,2.28,2.2833,5,490.004637906721,888.019607843137,1.5,9,2.2833
"packs",231,191,222,184,4.53,2.3655,2.28,2.2833,5,516.431063266554,863.329411764706,1.25,14,2.2833
"seize",246,191,157,136,4.82,2.3927,2.28,2.2833,5,472.867965653017,746.678431372549,1.85,0,2.2833
"gravy",269,190,253,184,5.27,2.4314,2.27,2.281,5,620.722577619921,819.6,1.85,1,2.281
"juicy",219,190,190,166,4.29,2.3424,2.27,2.281,5,636.719430255141,749.172549019608,2.25,1,2.281
"Sarge",683,190,143,55,13.39,2.8351,2.27,2.281,5,538.964479075211,877.882352941176,1.8,4,2.281
"chess",380,189,332,176,7.45,2.5809,2.25,2.2788,5,464.000816106631,808.423529411765,1.75,3,2.2788
"audio",284,188,255,167,5.57,2.4548,2.24,2.2765,5,539.827559395534,802.580392156863,2.05,2,2.2765
"batch",212,188,208,186,4.16,2.3284,2.24,2.2765,5,502.209281799557,837.356862745098,1.5,9,2.2765
"buyer",264,188,257,185,5.18,2.4232,2.24,2.2765,5,556.209178040279,822.478431372549,1.95,0,2.2765
"funky",259,188,222,170,5.08,2.415,2.24,2.2765,5,597.86577207545,841.737254901961,1.65,5,2.2765
"blend",218,186,210,180,4.27,2.3404,2.22,2.2718,5,568.185522255033,862.219607843137,1.55,4,2.2718
"sewer",240,186,230,180,4.71,2.382,2.22,2.2718,5,496.71697594913,792.109803921569,1.7,4,2.2718
"Sammy",704,185,7,2,13.8,2.8482,2.21,2.2695,5,636.056929922579,966.117647058824,1.75,5,2.2695
"Spike",625,185,123,92,12.25,2.7966,2.21,2.2695,5,603.6246248703,894.850980392157,1.9,0,2.2695
"adopt",238,184,234,181,4.67,2.3784,2.19,2.2672,5,566.150202862691,881.486274509804,1.85,2,2.2672
"Bundy",868,184,2,1,17.02,2.939,2.19,2.2672,5,568.277375821426,927.466666666667,1.8,3,2.2672
"Hence",247,184,119,74,4.84,2.3945,2.19,2.2672,5,464.646882565779,857.050980392157,1.9,2,2.2672
"canal",326,183,189,116,6.39,2.5145,2.18,2.2648,5,517.597129991751,766.537254901961,1.7,3,2.2648
"kneel",272,183,163,128,5.33,2.4362,2.18,2.2648,5,541.564602788196,806.803921568627,1.7,3,2.2648
"nanny",531,183,306,156,10.41,2.7259,2.18,2.2648,5,498.864626732645,833.094117647059,1.65,7,2.2648
"Olive",375,183,179,130,7.35,2.5752,2.18,2.2648,5,619.801890946336,751.980392156863,1.75,2,2.2648
"reply",245,183,221,175,4.8,2.3909,2.18,2.2648,5,629.690172799105,820.576470588235,1.85,1,2.2648
"Jesse",1290,182,3,2,25.29,3.1109,2.17,2.2625,5,489.228404102481,790.486274509804,1.9,0,2.2625
"tenth",212,182,181,157,4.16,2.3284,2.17,2.2625,5,508.334858461701,800.070588235294,1.8,2,2.2625
"toxic",250,182,232,170,4.9,2.3997,2.17,2.2625,5,533.535201665468,721.305882352941,1.85,3,2.2625
"altar",259,181,257,180,5.08,2.415,2.16,2.2601,5,550.357994120306,733.643137254902,1.9,1,2.2601
"grill",227,181,175,136,4.45,2.3579,2.16,2.2601,5,696.094496102374,741.643137254902,1.6,5,2.2601
"rates",209,181,200,175,4.1,2.3222,2.16,2.2601,5,455.848872615531,755.01568627451,1,17,2.2601
"scars",224,181,209,172,4.39,2.3522,2.16,2.2601,5,454.971323196849,752.192156862745,1.25,10,2.2601
"waltz",279,181,231,161,5.47,2.4472,2.16,2.2601,5,561.536647644131,761.450980392157,2,0,2.2601
"jewel",369,180,216,139,7.24,2.5682,2.15,2.2577,5,651.606246175538,785.564705882353,1.9,1,2.2577
"lodge",341,180,222,132,6.69,2.534,2.15,2.2577,5,600.564912735785,872.890196078431,1.6,4,2.2577
"views",206,180,203,178,4.04,2.316,2.15,2.2577,5,554.031265464121,755.501960784314,1.95,0,2.2577
"broom",243,179,215,168,4.76,2.3874,2.13,2.2553,5,559.621988320428,857.152941176471,1.6,5,2.2553
"curve",235,179,209,166,4.61,2.3729,2.13,2.2553,5,507.95295248357,720.043137254902,1.7,3,2.2553
"grain",243,179,233,172,4.76,2.3874,2.13,2.2553,5,563.734950248755,799.592156862745,1.45,5,2.2553
"Randy",572,179,25,24,11.22,2.7582,2.13,2.2553,5,568.83622196504,928.552941176471,1.65,6,2.2553
"Daisy",689,178,55,47,13.51,2.8388,2.12,2.2529,5,560.279830127436,833.262745098039,2,0,2.2529
"froze",216,178,211,173,4.24,2.3365,2.12,2.2529,5,523.009021071113,754.780392156863,1.95,0,2.2529
"taped",218,178,212,174,4.27,2.3404,2.12,2.2529,5,540.082785936626,884.129411764706,1.5,8,2.2529
"Ellen",1229,177,1,1,24.1,3.0899,2.11,2.2504,5,592.29060113869,811.113725490196,1.9,1,2.2504
"goals",262,177,248,176,5.14,2.42,2.11,2.2504,5,552.480644238698,825.976470588235,1.8,2,2.2504
"suing",293,177,279,172,5.75,2.4683,2.11,2.2504,5,538.377164312128,812.58431372549,1.65,5,2.2504
"bands",274,176,251,172,5.37,2.4393,2.1,2.248,5,479.760920664058,885.882352941176,1.2,13,2.248
"feeds",193,176,183,167,3.78,2.2878,2.1,2.248,5,507.828208556148,844.152941176471,1.4,9,2.248
"fucks",233,176,221,165,4.57,2.3692,2.1,2.248,5,529.758252188255,799.458823529412,1.6,7,2.248
"halls",204,175,185,163,4,2.3118,2.09,2.2455,5,559.489474419345,777.007843137255,1.35,11,2.2455
"Wells",480,175,85,48,9.41,2.6821,2.09,2.2455,5,597.041566898128,796.701960784314,1.55,8,2.2455
"mates",243,174,234,173,4.76,2.3874,2.07,2.243,5,487.797274988692,831.580392156863,1,21,2.243
"Plaza",301,174,55,38,5.9,2.48,2.07,2.243,5,553.714403251122,786.521568627451,2.4,0,2.243
"ruins",225,174,209,164,4.41,2.3541,2.07,2.243,5,488.871514752439,730.545098039216,1.7,3,2.243
"token",205,173,203,171,4.02,2.3139,2.06,2.2405,5,503.88165522654,812.596078431373,1.7,3,2.2405
"untie",264,173,142,99,5.18,2.4232,2.06,2.2405,5,511.551998696356,744.843137254902,1.8,1,2.2405
"grabs",190,172,184,167,3.73,2.281,2.05,2.238,5,538.55096642456,864.627450980392,1.6,7,2.238
"rapid",223,172,181,145,4.37,2.3502,2.05,2.238,5,585.189070024209,839.329411764706,1.75,3,2.238
"agony",191,171,176,159,3.75,2.2833,2.04,2.2355,5,575.216547609544,878.298039215686,2,0,2.2355
"timer",319,171,300,160,6.25,2.5051,2.04,2.2355,5,561.782046319205,771.552941176471,1.5,6,2.2355
"booty",313,170,253,154,6.14,2.4969,2.03,2.233,5,552.941320802404,836.870588235294,1.55,8,2.233
"Bronx",320,170,1,1,6.27,2.5065,2.03,2.233,5,521.782452044588,833.698039215686,2,0,2.233
"Diane",727,170,0,0,14.25,2.8621,2.03,2.233,5,506.732660893392,822.564705882353,1.8,2,2.233
"Edgar",646,170,0,0,12.67,2.8109,2.03,2.233,5,587.87875129699,932.156862745098,2.6,0,2.233
"flirt",200,170,198,168,3.92,2.3032,2.03,2.233,5,631.607023039879,696.180392156863,1.85,0,2.233
"hitch",208,170,168,152,4.08,2.3201,2.03,2.233,5,537.079655865058,792.835294117647,1.4,11,2.233
"knots",285,170,280,166,5.59,2.4564,2.03,2.233,5,492.812664618084,808.164705882353,1.75,4,2.233
"Piper",1554,170,38,34,30.47,3.1917,2.03,2.233,5,584.163445473167,819.694117647059,1.85,3,2.233
"scrap",223,170,196,160,4.37,2.3502,2.03,2.233,5,509.830499241758,809.298039215686,1.65,4,2.233
"verse",238,170,219,155,4.67,2.3784,2.03,2.233,5,491.252309974192,742.329411764706,1.65,5,2.233
"claws",226,169,195,162,4.43,2.356,2.01,2.2304,5,547.576242450846,777.780392156863,1.55,6,2.2304
"draws",195,169,187,163,3.82,2.2923,2.01,2.2304,5,531.835719131613,836.882352941176,1.7,5,2.2304
"paths",181,169,180,168,3.55,2.2601,2.01,2.2304,5,514.982954878015,865.066666666667,1.7,3,2.2304
"Adams",470,168,1,1,9.22,2.673,2,2.2279,5,561.102167637746,936.83137254902,1.9,0,2.2279
"bloom",281,168,187,141,5.51,2.4502,2,2.2279,5,598.555933567455,858.58431372549,1.65,3,2.2279
"cooks",192,168,179,157,3.76,2.2856,2,2.2279,5,489.270164551572,804.223529411765,1.25,12,2.2279
"seeds",228,168,217,161,4.47,2.3598,2,2.2279,5,462.056143746506,839.960784313726,1.1,14,2.2279
"traps",238,168,234,166,4.67,2.3784,2,2.2279,5,524.541554925904,807.690196078431,1.5,5,2.2279
"cocky",210,167,192,161,4.12,2.3243,1.99,2.2253,5,556.805509218612,812.427450980392,1.75,4,2.2253
"hound",257,167,197,134,5.04,2.4116,1.99,2.2253,5,506.70841846915,868.270588235294,1.6,7,2.2253
"Kenny",655,167,2,1,12.84,2.8169,1.99,2.2253,5,542.231377204883,879.450980392157,1.75,5,2.2253
"naval",292,167,180,108,5.73,2.4669,1.99,2.2253,5,548.685836193363,753.388235294118,1.85,3,2.2253
"choir",271,166,231,142,5.31,2.4346,1.98,2.2227,5,539.083731742356,751.329411764706,1.9,1,2.2227
"grind",190,166,181,159,3.73,2.281,1.98,2.2227,5,599.080355575064,842.074509803922,1.7,2,2.2227
"Moses",364,166,8,4,7.14,2.5623,1.98,2.2227,5,490.232676856358,866.439215686275,1.6,7,2.2227
"Mummy",500,166,230,90,9.8,2.6998,1.98,2.2227,5,676.771953734003,981.647058823529,1.5,9,2.2227
"rebel",273,166,228,148,5.35,2.4378,1.98,2.2227,5,554.688190730836,787.305882352941,1.8,2,2.2227
"barge",198,165,188,161,3.88,2.2989,1.97,2.2201,5,523.367398967727,869.058823529412,1.65,4,2.2201
"Benny",849,165,3,3,16.65,2.9294,1.97,2.2201,5,523.521569292573,896.556862745098,1.55,8,2.2201
"leash",219,165,215,162,4.29,2.3424,1.97,2.2201,5,527.815918402638,803.956862745098,1.85,2,2.2201
"rises",205,165,197,158,4.02,2.3139,1.97,2.2201,5,478.194936414184,733.019607843137,1.15,8,2.2201
"scarf",239,165,235,163,4.69,2.3802,1.97,2.2201,5,521.703475270704,756.38431372549,1.75,3,2.2201
